"Lost.  Amy was in her school's soccer tournament. She was so nervous that she forgot to take her coat off. She rushed home as a result. She found her coat on the floor in the hallway. She cried as she realized that she had lost the game."
"The Bird.  Charles heard a hummingbird on his street. He decided to scare it and keep it outside. He took the bird outside and heard a loud noise. The bird chased Charles outside to go back inside. Charles was so scared he decided not to be afraid anymore."
"Bird Friends.  Last week, my bird friends got together for a fly-by. They all decided to buy a special fly by. I asked my friends what it was and they all said that it was a bird's nest. They also bought a new cage and had a lot of fun at the bird meet. My bird friends are going to fly by next year."
"Playing by the Pool.  Sam wanted to go to the pool. Sam went to the pool. There was a girl next to him. She wanted to play by the pool. Sam fell asleep on the spot."
"Max Cooks an Omelette.  Max wanted to learn how to cook a meal. He went to the supermarket and looked for some great recipes. He searched for a recipe that was easy. He bought a dozen eggs to cook for a month. The egg recipe became one of the most popular dishes in his neighborhood."
"Breakfast.  Today my wife and I went to the fair. We walked to the pavilion. My wife was excited. We went to a couple of booths. We had a good time."
"Peanut.  Sue bought some peanut butter. She wanted to eat it. Her dog ran into the kitchen. He ate some. She wasn't sure he wanted the peanut butter anymore."
"Dan loses a bet.  Dan was an overweight student. Dan decided to lose weight. He lost fifteen pounds in one month. Dan was determined to see how good of a person he was. Dan decided to exercise every day."
"Erica Trips.  Erica always wanted to learn how to jump. She decided to enroll in a karate class. She tried a few times and made good progress. Eventually she was a great karate kickboxer. She learned how to kick the floor and jump very well."
"Casual Friday.  When I was seven years old I met a guy who I really liked. We did not get along at all. We ended up making out all night long. We eventually got along better. I ended up hanging out with him at a local bar."
"Too many favors.  Kate had a pet lizard. One day she went to the pet store and got a lot of expensive ones. She ended up paying more than $25 for them. She ended up getting two more at her yearly appraisal. When she got to the reptile counter she decided to buy them."
"Snoring.  Dan was out on a hike. It was so bad he would sometimes snore. Dan felt really sad. Dan had no choice but to go back home."
"Gold Digger.  Joe wanted to build a gold digger for his parents. He found some metal on the ground. Joe went to the store and bought metal from the store. He brought the metal to the digger's place to give it to his mom. After finishing the job, Joe told his mom he got a medal."
"Poisonous Mushroom.  When Bob bought the house he wanted to grow an invasive garden. He spent a lot of money on seedlings. But when Bob visited an impounded plant, he saw no fungi at all. The plant in question was actually poisonous. Bob gave up and planted his new plant in the garden."
"Cupcakes.  Tina loved cupcakes. She made them in the morning for Christmas. She had to use a fork. Unfortunately the cupcakes fell apart in the oven. Tina could not use the cupcakes."
"He Wasn't Much of A Fan.  My mom was cooking dinner one day. She asked a question to help her cook a meal. My mom gave her the question. I never ate anything but I was really hungry. I asked her why she asked."
"Lessons.  Jim had always wanted to learn how to ride a bike. He looked online and couldn't find any good books. His friend recommended he read one from a local library. Jim decided he needed to learn how to ride a bike. When he learned how to ride a bike, he was excited."
"Uncontrollable.  Kim bought some candy. She got distracted on a ride home. She got pulled over. She was pulled over. Her license had expired."
"What color.  Last month, I decided to take a day off of school. My favorite thing to do was go to the park. I saw a cute young girl with her. I asked her out on a date. She said yes."
"Shelly's Lunch.  Shelly's lunch was out of stock. She decided to make a new lunch. She was out of a lot of money. She decided to get a discount. Her lunch ended up being a good deal."
"Visit to the Doctor.  Bob was sick and decided to go to the doctor. He looked around the room and it was very uncomfortable. Bob called the doctor and was told he needed some medicine. The doctor gave him the medicine and told Bob he was healthy again. Bob felt better and felt happy the next day at work."
"4K TV.  Yesterday I had a bunch of video games. I was so excited to play those! But the one I wanted was really expensive. So I decided to save up to buy a new video game. After I played the game, I was excited about the quality of it."
"Jerky.  John was making doughnuts for his dog. John went to get the doughnuts. When he got the doughnuts, John dropped them. John threw them away and left the doughnuts. John's dog ate them for dinner."
"New Friends.  My son and his friends were not really friends at all. He thought it would never work. He made a bunch of people he didn't know. He started to mess around. Everyone became friends."
"Anything for Pizza.  My wife had a pizza. Her mom decided to make one. We wanted to make it for dinner. We decided to get a sandwich. My mom decided to make a sandwich."
"Unemployed.  Gina was working as a waitress at a restaurant. And she was really bored. She thought she wouldn't get paid at all. But her boss asked her to join an online group. Gina was glad she joined."
"Major Switch.  A group of friends decided to switch majors. They didn't know that they were going to the same place. They made plans on buying a nice house and moving. When they arrived home, they had plans for a new apartment. They found the apartment was the best they had ever gotten."
"No Free Money.  My nephew's friend and I were very poor. One day, my uncle was very ill. His mother couldn't pay for everything he needed. My nephew tried to save money and was able to buy food. We now are trying to find new work or a job."
"The Upset DJ.  Tim was a DJ at a party. He got a dj out of the house. The dj asked the host for a DJ. Tim wasn't sure if he should play or not. The host didn't want him to."
"Check on it.  Jane had to call her friend Jane's mother on her birthday. Her mom was on vacation and Jane was going to call her. Jane decided to try her best to stay calm. Jane began to hear her mom calling on her. Jane was not happy that she couldn't stay calm."
"Butch Awakens.  Butch didn't want to give up on his dream. He decided to look for a new outlet to do something else. He bought a new toy to make it a party. He set it up in his house. When he was finished, he put it on the table in the living room."
"Binge Watching.  Gina's boyfriend wanted to watch a show on Netflix. She said yes. He got out of bed to watch his favorite movie. She sat there waiting for the ending to come. She thought it was a good ending to the movie."
"Lion.  My wife has a lion. She has puppies. The puppies have puppies. The puppies had lions. My wife took them to the vet. The vet said the puppies died before the puppies had a chance to grow."
"Mopping the Floor.  Milly wanted to be a muppet. So she started working on her feet. She even mowed the lawn before. She finally decided to give up and get a new job. Soon she was making hundreds of dollars and was working full time."
"Cooking.  We decided to make some for dinner. We went to the store to buy the ingredients. We found some that I was very proud of. We set the timer and set the timer to cook the food. It turned out great."
"Fired.  The football coach asked Bill to practice. Bill tried to do very well. But he did not do well enough to make the team. Bill's team was not allowed to play any more. Bill took a week off and was never back in the game."
"Hotel Lobby.  Yesterday, I stayed at the hotel where I stay most of my life. When I arrived to my room, I had a nightmare. My room was empty and the lights were out. I immediately called my husband, who came to help me. He was able to fix my room by giving me a bed."
"Boot Camp.  The family went to boot camp. The camp was located in the woods. The kids ran around in circles. The camp was a great place to relax. The kids really liked the experience."
"Pantsuits are great for work.  Tim bought new pantsuit for his job. It was his first time wearing them. He went to the store and bought some. He was excited to try them on. It was a pretty cool new look!"
"Hurting my mouth.  I was having a rough day at work. Suddenly, I heard something weird. It was a huge fireball. I quickly ran to the store to get my glasses. After looking in the mirror, I realized I should buy a pair."
"Diapers.  Sue wanted to start a new career. She went to a small business school to learn more about her future. Sue found out that her career was at the bottom of the pyramid. Sue lost her old job and decided to start a new business."
"The Perfect Couch.  Lucy wanted a new couch. She finally decided to search for one online. The store that sold her the couch was out of stock. Lucy tried everything that was on sale but nothing. She ended up buying a large black recliner."
"Lunch box.  Gina's mom got her some lunch. She wanted to take her kids to eat. But her grandma was allergic to sandwiches. Gina went home and ate the sandwiches without telling her mom. She had to pick up her kids again."
"Midnight mass.  Tom had been sleeping all night. He tried to wake up his girlfriend but he kept getting sick. He eventually woke up at 3 AM and got up to go. He made plans to bring his girlfriend with him in the afternoon. Tom's girlfriend made him breakfast and made him coffee."
"Broken Heart.  Gina's boyfriend had a heart attack. She rushed him to the hospital. At the hospital, she found out his heart was very weak. She rushed him home. She told him to get some rest."
"Teaching French.  It was Rachel's first day of French speaking Spanish. Her teacher was nervous to give her a Spanish test. Rachel wasn't sure what to say. Her teacher said she wasn't going to give Rachel an A on her test. Rachel was surprised when Rachel gave the test."
"The Dance.  There was a girl who was dancing. She was very cute and pretty. One day a friend came over to her house. She said that she was having a date with an old friend. The friend said that she looked very old and that was cool."
"Mean women.  Kim was very rude to the man in her class. She started arguing with him because she wasn't nice. She started making fun of her boyfriend. She tried to stop the argument but it didn't stop. Kim ended up hitting him."
"The purse.  Sara bought a new purse for her anniversary. It had a bright green locket on it. She wrapped it up in a soft bow. As the date approached, she looked into the bag. Her brother was wearing his new purse."
"The Easter Present.  Kelly and her parents were getting home from work. They were going to have a family picnic. They saw all sorts of gifts. Kelly asked them to come to her house on Easter. She was shocked and couldn't believe it."
"Love Song.  Tina loved hip hop and it made her very famous. She started to be noticed by hip hop producers and producers. She found a producer and started working on her song. She was hired on to write the song and perform it live. Tina was a huge hit and now her music is in rotation."
"Eyeglass Debacle.  Amy really wanted a beautiful new pair of sunglasses. Amy could not afford to buy a pair of expensive sunglasses. She decided to make herself a deal with an online retailer. Amy was offered a deal from an extremely cheap price of $80 per pair. Amy accepted the offer and went on a blind date with a man she really liked."
"Cold Sore.  Gina had just been at her grandma's house for a long time. She asked her grandmother if she could take a break and visit. Gina's grandma was hesitant to do so since she was too old to go. But Gina agreed, and went to the kitchen to finish her meal. After she was finished, she felt better."
"Headed to France.  Anna got to France from France last weekend. She went to her favorite restaurant and ordered a dinner. The food was very tasty. She was impressed. She vowed to go back next week."
"Pain in the Back.  A young boy was driving to a party. He noticed someone crying outside. The boy asked his brother to bring a piece of cake. His brother didn't have any cake. The boy cried over it and he stopped driving."
"Mild Food.  Joe really needed to eat healthier food. He bought some brownies from the store. The store's website told him they were supposed to be mild and green. Joe found the recipe, but the batter was still mild. So he gave up and bought green muffins."
"Seeing an Ex.  My ex friend and I were having a really bad breakup. We were on a road trip. We decided to walk down a street in our neighborhood. My ex told me she couldn't find my car anymore. We left her house."
"Joan.  Joan was a very good runner and loved to run. Joan's mom told Joan to practice at home and not run at home. Joan agreed and started running at home everyday. Joan's mom told Joan not to worry about running, but she didn't listen. Joan won the race and was so proud of herself for trying!"
"Keyboard.  I was sitting at a desk when I realized something. There was a mouse on my keyboard. I was curious because I had a mouse. I looked inside and saw a keyboard on the ground. I found it on the ground where the mouse was sitting."
"Baking Hand Pies.  Mary loved baking. She decided to try to bake hand pies. She took a piece of the dough and kneaded it. Mary worked for a long time and began baking the pies. When the pies were done she began to put the pies into her oven."
"The wrong cake.  Janie and Lisa had a date at a restaurant. Janie wanted to impress Lisa. Lisa wanted to surprise Janie with a cake. Janie decided to go to the store and buy the cake. Lisa bought the cake from the store and Janie was happy with the cake."
"A New Pet.  I adopted a new dog this year. My dog loved to chase squirrels. The first day I took the dog to see a squirrel in the cage. I didn't know anything about dogs so I took the dog home. Now, I am very careful about the cage because the squirrel is a new one."
"School for the Blind.  The Smith family went to Disneyworld. They decided to go to a park to catch a movie. They took a ferry from Miami to Miami Beach. They watched all the different activities. They loved going to the parks."
"Mom's Cookies.  It was Mom's birthday. She invited all her friends. One girl got all of her friends together to eat. It was her birthday. She couldn't wait to make them all cake."
"From New to Broken.  Kate's friend had gotten a new phone. It was going to be a brand new phone. Kate loved her phone. But one day it broke. The screen shattered. Kate could not buy another phone."
"A cat.  A cat found a litter of dirty toys by my house. I was worried about it. I put the toys in a bowl of warm water to keep warm. The cat did not see my bowl of toys after a few minutes. I decided to bring the toys to my neighbor's house."
"Unorthodox Choice.  A new vegan restaurant was opening up in town. My wife was going to try it. But she asked her husband for his opinion. She asked for his opinion about it. His wife was not happy."
"The Story.  Kate was invited to a wedding on Monday. She was very nervous about this but she did it. She took the time to write her story. When she was done it was beautiful. Kate felt like she'd accomplished something for everyone."
"Kind Words.  Yesterday I wrote a speech for a class. I couldn't even speak my mind. I had my speech taped and had no way to speak to the class. I was scared when I woke up. The teacher found out about it and kicked me out."
"Barefoot.  She took her son to the zoo. She took him swimming and eating a lot of animals. One day she had to cancel his visit due to the heat. She was not sure he would like the new food, but she loved him. She then decided to take him back to the zoo for another visit."
"Never too late.  Last Tuesday I went to the casino. I bet fifty dollars. It ended up going in the green and I lost fifty dollars. I never bet anything close to that again."
"Tree.  Our 2 year old granddaughter's dad has been a tree picker. She is 6 feet tall and 5 feet 6 inches tall. When her dad leaves, he goes outside to pick a branch. It is a nice tree to pick but the branches are really expensive. Last week, my daughter told me they went for a drive instead of buying a tree."
"Teacher Leaves.  I got up early one morning to go for a walk. When I got home I realized I forgot my watch. I was sad because I wanted to be able to watch TV. I called the teacher and got her phone number. She told me it was time to leave so I didn't miss school."
"Strike.  Tim bought a new house. He got his wife and kids to go to the movies. The children were too busy playing games. They threw the game away after hours of play. Tim took his kids home to play."
"Swan.  George had a dream. He wanted to learn about the ocean. So he went to the park. George saw some beautiful seashores. George went back home."
"Cat Food.  Tom noticed that his cat was hungry. Tom searched online for cat food. He found a good amount. Tom made cat food for his cat. His cat loved it."
"Tired workout.  John really needed to work on his running routine. His health began to suffer. He decided to cut out cardio and cut out protein. John ate a healthy diet and continued working out. He got plenty of rest and felt much better."
"Driving after my stroke.  Today, I went for a drive after a stroke. I was driving around the same block as the person who killed me. My husband took me into the parking lot. I drove home. My husband drove me back to the hospital."
"Halloween on the street.  When we were in fourth grade we went trick or treating with our grandma. She gave us candy in front of the fireplace. She even had Halloween candy for us! We went home and did the house trick or treating for our grandparents. We still do the house trick or treating for our grandma."
"Birthday Cake.  Today my mom baked my very first cake. It was very expensive and I had to order two. I didn't really have much money so I ordered a cupcake. I made a beautiful cake and I put it on the cake stand. My mom thanked me and I was happy."
"The Tree.  The couple decided to plant a tree. They took out a tall log. They picked the logs. The tree grew tall. They couldn't wait to make new trees!"
"The cook off.  The restaurant was having a cook off. A large crowd gathered outside. The chefs were making their own soup. They made a lot of sauce, which was amazing. Everyone gave away free food."
"Wedding Day.  I was planning my wedding for a weekend. However, my schedule was not perfect. I did not think I would make a good time. I decided to not plan a wedding at all. However, I made sure to remember my favorite restaurant."
"The Big Test.  Tim always felt ready to take the test at recess. He decided to pull the test all the way up until the last one. He made a terrible guess. His teacher found out the hard way. She decided to have Tim do the last one anyway."
"Banging Noise.  Sam was on the swings. He heard an annoying noise. He didn't notice that. He ended up tripping on the floor. Sam woke up to his girlfriend yelling at him."
"Freshly baked rolls.  Lucy's friends were excited to bake fresh rolls. They went to the store to buy the rolls. When they got home they tried them. They thought they tasted really good! The next day they baked them for everyone."
"Zoo.  We went to the zoo with my girlfriend yesterday. She was very excited to see all the animals. At the end of the day we went to the movies. The movie lasted over an hour. I hope that we see another one soon."
"The present.  Dan was at his friend's house. He hadn't seen his friend. Dan went to the mailbox. He opened the present. His friend got home and was very happy."
"Wrong Change.  I went to the store to buy some change. I needed to buy a new pair of jeans. I took a wrong one. When I got home, I took a wrong one. I had to go back and get another."
"Bad Back.  John was going on a trip. It was the first time he had a back brace. He put his brace on the way to the bathroom. The brace would not stretch. John had to spend three days in a cast on his back."
"Guys.  Amy found a bunch of guys on a forum. She clicked on the chat and saw they were in real life. Amy looked at them with disgust. Amy went to talk to the guy on the forum. The guy was very nice to Amy."
"New York.  I love New York City. I have always wanted to travel there. I signed up for a trip to New York City. It was amazing! I visited my hometown on a vacation."
"Shareholder.  Gina's mother took her to her first child's school. The principal said the school had to change its policy. Gina asked the principal for an explanation. The principal told Gina the school had to change its policy. Gina's mother felt embarrassed when the principal talked about her mother."
"Family Photos.  The Smiths were all so sad to get married. It was their anniversary. They looked at photos of their great kids. They were happy when they received the photos. They couldn't wait to get to show them at the wedding."
"Too Fast.  Kate wanted to get out of her car fast. She went to a fast food restaurant for breakfast. But they were all closed. She decided to drive through the city anyway. After a few hours, she had driven back home."
"Bad Pie.  I made a pie. I tried to keep it warm, but it ended up burning. My friend suggested that I make a gravy from scratch. I tried to make a big gravy from scratch but it was too gross. Finally, I came up with a homemade gravy."
"Plumbing Problems.  John had a plumbing issue. He would not change water on his car. He called a plumber. The plumber came and fixed the problem. John felt bad about his poor behavior."
"Missing.  One time on Friday, Amy took her mom to the bus stop to pick up her class. Amy was worried about her mom walking in the park with her mother. She was relieved when she saw her mom walking on the sidewalk. Amy was very grateful for her mom because she was happy to help."
"First Day of School.  Tom's first day of school was not easy. He didn't have much fun in the first half of the year. He had some snacks, but they weren't what he wanted. He was happy he was starting school that day. He got a second job and didn't have much fun at all."
"A Bad Movie.  Tom had an important lecture in a few minutes. However, his teacher announced the lecture on the projector. Tom quickly began to watch movies. Unfortunately, he had forgotten about his lecture. He was completely embarrassed by the presentation."
"Double Rainbow.  It was a sunny Sunday afternoon and a large thunderstorm was predicted. When it started to rain the power went out in the city. The town residents started to worry about the rain and stayed indoors. However, after several hours the storm calmed down a bit. Luckily, it was finally over before the power went out."
"Jesus the great.  Jesus was a famous magician. He would always keep his guests entertained and ask for money. One day the magician came to the bar. Jesus offered some magic for the guest. He got the guest to dance for a few bucks."
"Violin.  I once sang the piano in my living room. The music was great. I played it at my piano class. I was given a free copy of The Violin. I learned to play it for my students."
"Distraction.  I was reading in the library. Suddenly, someone threw a book at me. I decided to take it out and get it back. I was so shocked, I didn't look at it anymore. I immediately went back and was glad that no one was talking to me."
"Registering to vote.  I am running for my life in my election. I intend to go to the polls to register to vote. I am not registered. I am doing a good job and can be voted for in a good way. I hope to win."
"Lemonade Stand.  My friend came to visit. He was selling lemonade. He was selling it on a street corner. A car pulled up and started to drive over it. The driver pulled over, and put a lemonade stand on his street. My friend felt bad and was given a ticket."
"Saturday Cartoons.  When he was a kid, Bob really loved cartoons. Bob loved cartoons as well as life. Bob was tired of cartoons constantly, especially when it was dark. So Bob bought himself a new cartoon and his life changed. Bob now loves cartoons and enjoys them as much as life."
"Dinner Proposal.  Anna wanted to go out on a date with Bob. But she was a little nervous about getting dressed up. She wanted to feel like she was the center of attention! But when she got to the restaurant, she felt great. She wasn't sure if she would want a second date!"
"Sushi Roll Prices.  I went to a sushi place to get sushi rolls for dinner. When I got there I ordered a $3 roll of fried salmon. I was surprised it was half as much as my favorite sushi restaurant. When I got my rolls they were so good I decided to try it again. It was so good I had to take a second chance."
"Henry gets caught.  Henry was outside in the snow. He was trying to enjoy the warm weather. Suddenly, a huge snowball flew over his head. Henry ran up to see where the snowball was. He looked under his house and realized that he was inside a snowball."
"New Beds.  Gina was on a long trip out of town. She had never been to a new city. She didn't know the exact time of day to her stops. She was on her way back home. There were already a few bus stops."
"Bra.  Mary hated her big brother. But she thought it was the most boring thing to do. She decided to make a binder out of all her bunnies. Then, she decorated each bunnie with a sweater. Then she gave her mom the binder."
"Vacation.  Bill's sister made him a vacation. The kids wanted a vacation. Bill asked them why. His sister said the kids wanted to spend time together. Bill went to a resort with his sister."
"The bug bite.  The family was at a park. All the kids had something to do. The bug was inside their food. The children ate their food. The bug was eating all of the food."
"The Cleaning Lady.  Gina's house was a mess. It was always getting messy. One day Gina decided to clean it up. She got a lot of new paint in her room. She loved how it looked."
"Lost Book.  James and Mary went to a store together. They tried different kinds of books but couldn't find anything. James told Mary that they would buy her a book. Mary said yes. James and Mary went home and looked for their book."
"Bonfire.  My family and I decided to invite all our friends and family to the campfire. Our friends and family came and brought food, beer and hot dogs. It was a nice time. All of our friends and family had a great time. We had fun camping with them."
"The War.  The Smith family lived in an old house. One day someone stole a family album. They all went to the cops. They were sent to jail. The Smiths weren't allowed to own the album."
"The Pizza.  Bill went for a walk. He walked around the neighborhood. He found an old pizza store. Bill took his pizza. Bill went home and ate pizza."
"Bad First Day.  Jim and his girlfriend were on a date. Jim got distracted while waiting for his girlfriend to pick up her car. The two girls walked out of their car to their favorite restaurant. Jim saw his girlfriend in the back seat. She turned around to look at him and told Jim to leave."
"Icy Road.  Last night I awoke to a weird sound. I could not figure out who it was. I looked at my car and saw it was a person with blue eyes. I called 911 to report the person. The person is deceased at the hospital."
"Fertility.  My friends and I recently got pregnant. The first thing we did was get an ultrasound. We had to get an ultrasound for the first time. It was a lot of labor. We did not know what the baby was about. We are very thankful to be a part of the ultrasound program."
"Nerves for the date.  My friend wanted a date to a seafood restaurant. She did not want to go with me. On the day of the date she said she didn't want to go. She decided not to go. I was not happy."
"The bad grades.  The man had an important assignment. He had not studied for it all. He didn't want to be late for the class. The teacher had told him he needed to study more often. The teacher started giving him extra time off in the morning."
"Detention.  Last night my mom sat on my lap and said her boyfriend is going to stay home tonight. She thought it was funny and left as soon as she turned around. When the bell rang she turned around and walked out. Since her boyfriend's girlfriend got out of the car, she got detention for a day. Her parents found out and filed for divorce."
"Far too hot.  I was on a date with my friend, but my temperature dropped. I put on some hot water and went back to bed. I went to go see my doctor for some help. He said I had to take  a lot of vitamin B12. I was afraid I had a virus because I don't drink too much."
"A gift she didn't like.  Susie had gotten her friend a birthday present. She was going to get her friend a toy to share. She found out that the toy was made out of Lego. She was so excited. She made the toy and then sent it to her."
"Startled Cat.  My cat, K, is really small, so I decided to take her out for a walk. I put on some water and walked outside, but K wasn't looking. Then, I got out her leash, but K didn't want to go. K ended up getting caught in the grass by my neighbor's cat. I decided to get K a cat to keep her company."
"Full Volume.  I wanted to check out a book of poems. I looked online and tried to find out what was in them. I found a collection by my favorite poet. I read all of his poems. I then picked out the book of poems that was in my collection."
"Back to Ukraine.  In July 2016, my brother and I went to visit Ukraine. I took a tour of the country and saw many interesting things. We visited several historical sites and played chess. I was very happy to see the history of the country. We hope to visit again in the future."
"Knots.  When he was little my father used to cut knots in his yard. It would cut them and put them up in the fence. Then he would put them on Christmas Eve to remember the knots. One year my father had to cut all of the knots. I took a week to get them out of his yard."
"The broken headphones.  My nephew and I used to play a game we played on the iPad. We would play games from the game on the iPad. We would play games from the game on the iPad. Then we would play games from the game on the iPad. Eventually we would stop playing the games on the iPad. I think we played a few hours of the game after that."
"Chicken to Car.  Jane had cooked dinner for dinner with her boyfriend. After she got home Jane got out of her car to eat. She sat down on the couch to cook. While eating Jane noticed something funny. A chicken broke loose from a chair and it broke into two pieces. Jane had to throw the chicken away and never cooked again."
"Fish.  I went to the store today for tuna. I bought all the fish I needed. I put it in the freezer for two days. When the fish arrived, it was all frozen. I had to throw the fish away."
"The Pool.  My kids love to go swimming in the pool. I used to buy a float to swim in the pool every day. I decided to buy it and it was so much fun to go out. The pool is my favorite place to go swimming."
"Brand new phone.  Tim's phone broke. He tried to repair it himself. But he couldn't afford it. Finally, Tim found an inexpensive phone online. The phone works."
"Tennis Table in Tennessee.  Tim had never played tennis before. His family took him on a tennis tour. His dad was jealous of how good Tim was. Tim got his dad to play better. His dad enjoyed the tennis tour."
"Flute.  The family bought a new flute for their violin. They did not know that the flute was broken. They called a repairman. He fixed the flute and put it in their car. They all felt bad about their bad luck."
"haunted house.  Tom was out at a friend's house. Tom was hiking when the wind blew. Tom fell down the mountain. Tom broke his ankle and had to walk home. Tom had to walk all the way to work."
"Loud Construction.  Bill lived in a building with very large noise. Bill thought it would be a good idea to put a noise detector on it. When construction started he bought it and it worked great. Soon it had very loud noises and Bill was able to sleep with a small rock. Bill's neighbors complained that the noise was annoying to the neighbors."
"Lost and found.  John saw an old dog sitting in the yard. John asked if he could pet it and he did, but he couldn't find it. He called the vet and the vet went to the dog's cage. John was very excited that he had found the dog's owner. After a few hours of waiting John was finally able to pet it."
"Auschwitz.  In 1992, there was a terrible earthquake in Germany. Thousands of people were killed in the earthquake. The Holocaust Museum is in ruins. The city of Auschwitz collapsed. Thousands of people died."
"Carla's Phone.  Carla was driving home from work one day. She had not heard from her cell phone service provider for some time. When she took the phone out it stopped working. Carla called the service provider and asked for more service. The service provider told her that they would call her later."
"Addison rides a ferryboat.  Allison was planning on taking a trip to the islands. She knew she would need to do everything she could to get there. Unfortunately, Allison's ferry had an issue. She did not have money for a car. Allison finally found a way to save up for the trip herself."
"The shadow.  Sarah had gotten a new kitten. Her mom thought she was going to be a shadow. She decided to buy it as a gift. They put it up outside with a lamp. Sarah was happy that she looked like a shadow!"
"Getting some running in.  Kelsi started having sore throat one morning. She went to the doctor to see what was wrong. She was diagnosed with the stomach virus. She was prescribed a laxative. Soon the sore was gone."
"No service.  Joe was at his house with friends. He felt really bad for his friends. He tried to call them but they never answered. Joe ended up calling the cops. When they arrived, they didn't have any service either."
"Banana Split Fiasco.  I ordered a burger. My burger was in the oven for an hour. However, I couldn't find a replacement. When I brought my burger to the restaurant, they said the banana split. I had to order another food item."
"The Bad Rental.  Sally had to move. She needed a place to stay. She decided to stay in a hotel she had never been to. The hotel was out of order. Sally had to call a hotel."
"Saving Grace.  Sally wanted to go to her wedding. She went and bought a fancy dress. She also got some ice cream. She ate all the ice cream. Sally was so happy she went to the wedding."
"Copper Kettles.  I've been wanting to try some new types of casserole for dinner. I decided to try a new kind of casserole. I ordered a blueberry casserole. After tasting it, it was too sour for my tastes. I decided to not buy it anymore."
"Kite Flying.  Tom decided he was going to learn kite flying. He decided to learn how to fly a kite. He practiced everyday until he was in the air. On his first try he tried to land it. Tom got stung by a small black fly."
"Dog.  My daughter's dog died one day. She ran into me from outside. When she came back to see what I was doing, she was laughing. She was really embarrassed and did not want to see the dog. She had no idea the dog was there."
"Marty.  Marty was in a bad car accident. He had a lot of insurance against it. It made him very sick and he was not able to work. He lost all his money. He had to buy a new car and make more money."
"Traveling.  I decided to take a trip to Italy. I took a plane to Italy. My flight landed in Naples. I went to the opera with my family. We stayed in a hotel."
"Better Cardio.  I tried out for the big baseball team at my school. I was very nervous to try out for the team. My coach told me to practice hard and play very fast. I practiced for a month. My performance improved drastically."
"Metamorphosis.  It was the third day of the fall and a huge snowstorm came. It rained heavily. When it started to rain the kids scrambled out of the car. The dad called the police on them. They were put into a safe until morning."
"Friends at the Arcade.  Tina was a very good game developer and wanted to join a club. Her best friend was a guy who loved games too. He would play the same things for hours and would make the same friends. Tina's friend would bring in their games and take their games. Tina liked this and joined a club for that purpose."
"New Science.  Tim had a science project. It was to develop a new technology. He learned about the science of lightning. He realized lightning had nothing to do with it. Tim stopped studying for his project."
"Ruined blanket.  Jim was making breakfast for a family picnic. He had forgotten about it. He didn't know where to go. He went to the store and bought a blanket. When he got home, he immediately forgot about it."
"Grandpa Fish.  I took my grandmother out of town for a fish eating. When I went, I was amazed by how cool the water was. My grandmother had fish in the tank. Then, I decided to eat the fish in the fish tank. My grandmother got me a new fish for dinner."
"Windy Accident.  The kids were going out to play. The wind picked up and the kids got in a car. The kids were scared. They kept trying. Eventually the wind came out of nowhere and they hit the car."
"A Walk in the Park.  It was time to go on vacation. There was no school to go to. Tom wanted to go to a new park. Tom was afraid to go to a new park. Tom got home early."
"Yacht Story.  A family wanted to take a trip to a Caribbean resort. They took a trip to a nearby yacht resort. They had a great time at their vacation. They wanted to return for another trip. They packed their bags to go home."
"Curly hair.  My friends have curly hair. It's a problem for me. My friends get it fixed by giving me a haircut. I don't like the hairstyle. It's hard for me to tell which hairs belong."
"Loud Alarm.  Sally's neighbors complained that the neighbors were annoying. Sally made a noise outside to try and stop it. Sally's neighbor knocked on her door. Sally's neighbor got mad and punched the door. Sally ran outside with her neighbor to get a spare."
"Online deals.  It was an online shopping spree. My friend's wife was happy with the price. She got a gift card for the purchase. I offered her $10. She ended up having a great time."
"Crush.  Joe took his kids out to play. When they got there they all saw a boy running around. Joe saw the boy running around the neighborhood. The kid ran after Joe. Joe saw the boy running after him."
"Keys Overboard.  My mother was trying to drive her dog to school. She had to hold her keys over the edge. Her dogs were very tense. She couldn't reach the keys. She ended up having to get them checked out at the hospital."
"Chef.  Amy was making dinner for her husband. Amy made the perfect dinner for her husband. Amy's husband loved the meal. They ate together for 2 hours. They went to dinner."
"Don't Try This At Anywhere.  I used to take the bus with the other kids at lunch. At the lunch stop, the boy from our class asked if I had been sick. I was mad, but he had a big smile on his face. He then asked if I was out of work. I explained that it was my friend who asked if I was sick. He smiled back, thanking me and I had a much more pleasant lunch."
"Movie.  I was watching a movie about a man on a mission. A young man approached me and told me he was in danger. The young man wanted to see the movie. So, I asked the young man for help. I helped him get out of the danger situation."
"The Shower.  John wanted to go for a drive one morning. He went down the driveway, then went back to his car. When he got back to his car he realized he left his shoes on the back. John ran to his car to get his shoes. When he got home he noticed his shoes were covered in mud."
"Salesman.  John hated being in charge of his phone. He tried to talk to people. He used the phone very often. He decided to become a salesman for phones. John felt good about himself."
"Shoes.  Kelly's friends invited her to a party. She accepted and planned to wear the shoes. She wore them for a whole week. When the party started, she was happy with the outfits. Kelly was so proud she had won first place!"
"Crime.  We live in a condo complex. It has three stories. One time I was in a car and crashed into a fence. I got pulled over. The cop took my license back. I'm moving out so I won't have to fight someone."
