"New Dog.  The dogs were all getting really old and had to be replaced. Kelly wanted to have her first puppy when they were old enough. She decided on an adorable brown terrier, who she took to her local shelter. The dogs loved being adopted and were happy to be home. Soon the dogs were adopting and Kelly was happy to finally have one of her new friends."
"Jimmy's Weight.  Jimmy didn't like to do cardio. He hated being overweight. Eventually he lost 40 pounds. He felt good about himself after. He was much healthier than before."
"Boiling Corn.  John cooked all his corn at the farm. He cooked it for a while. He wanted to make sure he could keep it safe. One day he was overcooked. He had to water the corn."
"Todd Helps Out.  Todd decided he needed to help his school. Todd walked into the principal's office and handed out the report. Todd handed in the report and got into the principal's office. Todd sat down and watched a video about the school he helped. Todd realized that he really needed to be there for the report."
"Reading Challenge.  My friends in high school had a reading challenge coming up. They did not know what book to choose, so they looked for advice. I found a book on a popular book site. I decided that the book was the perfect book for them. They had a reading challenge and we had fun reading it."
"Bad reaction.  When I was in high school I started feeling sick. My family was not supportive at all. So I gave up and went home to the hospital. I had my appendix removed. I was very disappointed with my decision."
"Dead Plants.  Tom was in the store with his mom. He decided to buy his girlfriend a new book. They walked to her room. There he found a book to read. They found the book to be a huge disappointment."
"Skydiving.  I fell on the water and was soaked. I looked around me for several seconds. As I ran towards the water, I fell down. When I landed, I went inside the apartment. I was glad to have been rescued!"
"Dancing shoes.  Tim and Mary wanted to get together. They decided to go to a local dance class. They sat and danced until after closing time. They were so happy to have a good time. They did not realize it would cost so much to have a great time."
"New Shoes.  I went to the shoe store today. I took a picture of a pair of shoes. When I got home, I noticed the shoes were different colors. I realized that the shoes were different colors. So I decided to buy a new pair of shoes."
"Scary Sleepover.  I woke up to my first scary sleepover. I tried to sleep but couldn't remember what to do. When I tried to fall asleep, I fell into the grass. My dad woke me up. When I got up I remembered the scary song."
"Phone.  John had just bought a new phone. He was going to have a long talk with his older cousin. He got home to look at the screen on the phone. His older cousin had dropped it on the ground. John realized he was in trouble with the law."
"Ladoo.  Amy bought a cute lazer and brought it inside. She wore it to work the next day. Amy decided to put on her best suit. She walked into the office and noticed her lazer was missing. Amy had to leave to look for it."
"Spider.  A spider walked into Jane's room. Jane's mom looked in her eyes. Jane's mom looked at her sister. Jane was afraid of spiders. Jane hid in her sister's bedroom closet."
"Classroom.  My friends and I went to the classroom today. We were having a lot of fun. When the teacher announced her class would be coming, I was excited. It was a very fun time. I hope to do another class tomorrow."
"Katie Courier.  Katie bought a new carrier. She was going shopping with her mom. Katie found a beautiful blue carrier. Katie had a hard time deciding which carrier to pick. She ended up loving it."
"Stamp collector.  Tim was at the store with his friends. They were having a birthday. He noticed that a stamp was missing from the cart. Tim decided he would look for it next year. He found the stamp and got the stamp to look for it."
"Loud Snoring.  I had a friend who had a problem with the snoring in her room. She would sleep through her ears and make loud snoring noises. She would turn it off and scream whenever she got close. She called 911 and made us stay home. Eventually we found out she had a stroke and was diagnosed with hearing loss."
"Tavon.  Avon was a man. He never believed that ghosts existed. He thought ghosts were just an illusion. Then one day he came across a picture he didn't like. He was very embarrassed and apologized to his friends."
"Karate Class.  Tim took out his karate instructor's tools. He spent every day learning and practicing. After a few months he became a good karate instructor. Tim felt a lot better about himself as a result. He was proud of himself for being a great karate instructor."
"The concert.  The Smiths were going to the concert. They bought tickets. They went to the music store. They got a ticket. They went home."
"Piano.  We were in middle school. I played a song in front of everyone. My teacher thought it was very boring. He gave us an F instead. Everyone was impressed."
"Fundraising.  I decided to start a foundation and raise money for charity. I decided to do a fundraiser for a living so I raised money for it. When I started the fundraiser, the donation ended. I got a huge tip, so I decided to make a huge one. I realized that I had saved money and could never make another."
"Money gambling.  I played poker at my friend's house a few times a week. One time I went online and bought a lot of poker chips. My friend bet all of them on the chips. I gave his money back to him in return. I ended up losing the lot of money."
"Happy ending.  We're having a birthday party in town. There are five kids. They will all be excited about their birthday. Everyone comes. The kids look over the family photos."
"Soda.  The teacher was really annoying. There was an awful smell coming from a cupboard. He asked the kids to use their soda. The kids started playing with their soda. Unfortunately it burned down the desk."
"Delivery.  Tim was at his friend's house. They were going to be having pizza. Tim was hungry but he didn't have any food. Tim decided to order a pizza. He arrived to find his friend's house full of pizza."
"Ants.  My son's uncle came over from NYC. He wanted to take him to a friend's wedding. We went to his house. He took a big bite. He felt badly."
"Forgetful Bob.  A new guy was coming out of the building. He was really mean to Bob. Bob decided to ignore him and get him to leave. He got upset and got drunk in the parking lot. Bob was so drunk he couldn't leave his home."
"New Hair.  Jane was having a really hard time choosing the right haircut for her. She looked through magazines and asked her friends. Jane's friends were all over the place and said they liked her. They bought her a new hairstyle and decided to go shopping. Jane was happy with her new haircut, even though she didn't like her friends."
"Eggs.  A woman went to her garden to get eggs. She noticed eggs growing in a large pile near her. She carefully picked the eggs off the ground. The eggs fell into a pile. She put the eggs in a bag to be washed."
"Surprise at school.  Kim and Tim were excited to go to school. Kim and Tim met their first real friend at the bus stop. They sat on the bench and sang along with them. When the bus finally arrived, the two met up. Tim waved at Kim and Kim gave a hug."
"Fruit.  The fruit in the fruit basket was sour. It had grown all over the kitchen. It was rotting. She had to have a garden hose to remove it. After the fruit was gone, it was in the trash."
"Bank.  Sam wanted to buy a used car. He went to the dealership. He saw several options for cars. He decided on a black and yellow Mitsubishi 500. Sam drove to his car dealership to buy his dream car."
"Desk Builder.  Jill has a lot of work to do. She decides to make a desk for the day. She sets up her desk for the day. Jill puts the desk on the table and starts working. Jill is happy that her desk is very easy to assemble."
"Doctor.  I went to my doctor yesterday. He prescribed me antibiotics for my teeth. I didn't know if I would like the new medication. I had a headache when I took the medicine. Now I'm scared to go back to the dentist."
"Arcade night.  When I was little, I played a lot of music on a lot of headphones. I thought it sounded good, but that wasn't the case. I went back to my bedroom and pressed the volume on my earphones. I was distracted, so I sat on the couch and listened to it. I ended up listening to a few more songs and dancing."
"Vegan.  My husband and I decided we needed a vegan burger. We thought that we might try a vegetarian burger. However, we never actually ate meat! We didn't want to make it special. After a lot of research, we decided we'd only eat meat."
"Big Deal.  John was the new guy at work. He saw that the company was struggling. He tried to make things work for him. John was not successful. He ended up leaving."
"Night Terrors.  Bob wanted to be a good night terrier. Bob had trouble sleeping and making friends. Bob asked his parents to give him a night terrier. His parents accepted Bob as a reward. Bob and the night terrier enjoyed a good night together."
"Yummy almonds.  My daughter had decided to eat a big batch of almonds. The almonds were very tasty. She ate them all. She was able to eat them in a few minutes. She was able to eat them all."
"Deep Cut.  James went to a jewelry store to get some jewelry. While in the jewelry store, he found some earrings for his wife. While in the jewelry store, he accidentally cut them off! James vowed never to do that again."
"Tow Truck.  Fred was driving his convertible in the rain. He decided to go to the dealership to get a spare. When he got to the dealership, the salesman was there. He got the trailer for him and he took it home. Fred drove his convertible to the dealership for a mechanic."
"Hidden Keys.  Kate was walking home after dinner. But she noticed her favorite bracelet had fallen off of her hands. She realized that the bracelet had not actually been there. She looked around for it. And she found it behind a neighbor's mailbox."
"Bills big idea.  Bill was trying to pass a bill in the senate. He was not the smartest person in his town, but he had a lot of work to do. After working through several ideas, he finally passed a bill. Bill made a perfect deal for the people who needed it. Bill signed the bill in a landslide that night."
"Online Dating.  Jim had been out for a long time. He was looking for a new boyfriend. He looked online for a few dates online. He found an older guy who he really liked. He proposed to the man and Jim was so happy."
"The kitty finds a home.  One morning Lily was walking in her neighborhood with her dog. All of a sudden, a kitten jumped up in the grass. Lily immediately ran over to the kitten. Lily's dog came running towards Lily. Lily and her dog became very close."
"Lamb.  Jim loved lamb for all his family. He would go out every day and go to the market with the lamb. One day Jim was walking down the street. There was a lamb lying in a trash can. Jim walked over to the lamb and bought the lamb."
"Amazing sunglasses.  My cat loves going outside. My cat has a pair of sunglasses she can wear every day. I am allergic to cats and my cat loves them. One day, my cat tried to get a pair of sunglasses on the roof of my house. My cat couldn't see them since the roof was closed."
"Sick Day.  John was on a school trip with his family. He was feeling extremely sick. He could barely stay awake. But John was able to get through his sickness. It was the best day of his life."
"Jenny's Accident.  Jenny was driving home from work. Jenny hit a big rock in front of her. Jenny landed on her face and it went into her ear. She didn't know what to do and called 911. She called 911 and received medical help."
"The Genius Was The Intern.  Joe needed to work out in order to look better. He decided to use a new pair of shoes. However, his eyesight was terrible at work. He was offered a job at a fitness center. Joe looked for another job while looking for an intern."
"Sparky's Fish and Chips.  Sparky was looking forward to eating lunch with his father. He went to pick up the fish from the fryer. However, he saw some sparky fish. Sparky began to pick up the fish. He took the fish back home and ate it."
"Snitch.  Gina was going to school today. Her parents had invited her and her brother over for a game of dodgeball. Gina had never played before. She knew it was going to be difficult to hit the ball. She stood and waited, not wanting to hit the ball. Gina was able to score a goal by swinging her bat."
"Radio.  Sam was a young man. He had been in a band for years. He wanted to learn to play guitar. So he went to college. Sam had fun at his first guitar show."
"Teacher, Teacher.  Mike's teacher handed out his class notes to his class. Mike had a really bad grade. Mike asked his teacher what he needed to do to improve his grade. His teacher said that if he improved his grade he'd get a free job. Mike went to the teacher's office to teach his new class."
"A piece of italy.  Gina and her friend Jill were watching television. They watched an episode of The Walking Dead. Their favorite character was a black man who ran away. They were happy to see that the show was ending soon. They decided to watch the show as a part of a family reunion."
"Personal space.  Tom worked at a coffee shop. When he came in he saw a very tall guy. Tom didn't know how tall the guy was. Tom decided to hire the guy. Tom got his height up quickly."
"Wild Concert.  On Saturday, Mark went to see the band at an outdoor concert. He took his headphones out of the box and went inside. When he sat down on the stage, the lead singer was playing some guitar. Mark was so excited that he had forgotten his headphones. He realized the lead singer was playing the bass solo."
"New Business.  A lot of kids decided to have a new hobby. They asked all of their parents for an appointment with a salesperson. The salesperson told them that they would be asked to buy a toy. They all agreed that the toy was for the new kids. The kids were very excited."
"Spaghetti.  It was my birthday! I got a bunch of candy for it. I took a bite. It was delicious! I was glad I could share it with my friends."
"The Railing.  Jim always wanted to be an electrician. When he took a math class he always studied. He made a lot of progress on it. He worked very hard on it. Now he has a great job and is very proud of it."
"Boredom.  One day, I walked into a coffee shop. My wife brought me a coffee that she thought was delicious. However, I tried it and tasted it completely differently. I was disappointed and angry. I then realized that I was missing something."
"The Shot.  A man went for a drive in a rainstorm. He parked his car in his car. He saw something on the street. He looked at it. He saw a deer."
"Speak.  We were doing laundry and I decided to speak to a friend. I went to the bathroom to talk to my friend. My friend asked what she thought about my voice. I explained that I didn't understand English but he wanted to understand it. My friend agreed that I did not speak English."
"Art To Food.  The family made crafts for lunch. They decorated the house and ate in a house on the porch. The family got together every week to make new things for their children. They ate and talked about the craft each week. Their children said the crafts were their favorite part of their day."
"The Planets.  When I was a child, my sister went to the sky to study meteorology. She was very interested in how the planets change. Her teacher was teaching us how to model planets in the sky. We had to take pictures every day of the planets in the sky. In the end, we were able to see the planets at night."
"Lost Cause.  Dan's mom was running late to work at 5 PM. Dan was late again and they were late again. Dan rushed to his brother's house to find his brother. When Dan arrived, he found his brother had left his phone on the porch. Dan apologized profusely to his brother for leaving his phone in his bedroom."
"Wrong Guilt.  Sam was at a family reunion. A very nice girl came up and asked what he was wearing. Sam did not know who the girl was. He tried to apologize and gave her a nice hug. Sam went back home with no answer."
"Jim Opens A Taco Truck.  Jim was looking for work. He went to a Taco Truck dealership. Jim tried to find a job but the truck was not on sale. He found a local Mexican place that offered his services. Jim drove his truck to the Mexican place to start his own business."
"One Flew Over The Woman's Head.  Tammy decided to go on a walk with friends. They started walking. She got caught in a fence. She broke her leg. Tammy ended up in a coma."
"Sparky's Homework.  Sparky wanted to do something fun. He found a book that was out of date. He asked his friends for advice. His friends made Sparky do some reading. Sparky was very happy with his new knowledge."
"Soaked.  A little girl was swimming in the ocean. She jumped onto a large rock and fell to the floor. Her mom helped her swim. The little girl climbed up and began to clean her wounds. The mom cleaned the wound, then washed her."
"Finding God.  Mary found God in the clouds. She was not very religious. Mary decided to become a Christian. She prayed to God every night. Soon Mary was a happy Christian."
"The nerd.  Sarah was a nerd. She used to be very smart and cool. She never got along with others. Sarah was asked to join a gang. She agreed to join it."
"voting.  Today is a national election. I have been out of state for three days. I am now registered to vote. I hope I can make it back before the polls close."
"Dad saves Son.  My Dad loves his dog, Spot. One day, he saw Spot on the roof of a car. He didn't know how to fix the dog's collar. His dog had to be taken to the vet. Now, Spot is his own dog."
"The Pens.  My brother and I decided to get rid of a lot of old plastic items. We bought a lot of old pens and got rid of them. We filled out the paperwork to have them appraised. It took us weeks of research to finally get a job. It was a huge relief for us."
"A Helper.  Tim was a professional wrestler. He trained in the gym everyday. After a while his knees were hurting badly. Tim bought a new trainer. Tim began his life as the best wrestler in the world."
"Gary.  Gary was afraid of spiders. His mother thought that his eyes were always blue. Gary decided to try a different method. He put on a mask and then put some bright light into his eyes. He was surprised that he saw a spider in his eyes."
"Pizza.  Jane was baking a new pizza. She decided to make it by hand. She forgot to microwave the dough. She forgot to place the pizza in the microwave. She had a horrible pizza."
"Being Greedy.  Allie was a poor girl with a little sister who was very sweet. When Allie graduated college she learned that she has two daughters. So when she got the job she decided she would make a little extra money. After some research, she found out she has two daughters! The girls love her work and she is very happy with the new position."
"Asked to be a bridesmaid.  A man saw a beautiful woman. He asked her to marry him. She said yes. He asked her to marry him. The man was so excited."
"Birthday Cake.  Anna and her family took a trip to the mall. They went through the aisle in a hurry. They got distracted. When they got back home, they looked at their gifts. They knew they were going to surprise their new grandchild."
"Kilt King Ken.  Ken loved to draw in art form. Ken's passion was to make beautiful kilt statues. Ken was a great kilt artist. Ken began to make a living as a kilt artist. Ken now has more than a million dollars to buy a unique piece of art."
"Staples.  Bill needed to buy new Staples cards. He called his bank to find out why they were not working. After a lot of research, Bill realized the Staples card system was broken. He bought another Staples card that was online only. He had a lot more money to spend that year."
"Lost Wallet.  Sam's mom was upset she lost his wallet. Sam was excited because he had his wallet in the trunk. He searched everywhere he could to no avail. Sam eventually had to buy a new wallet. He finally got a new wallet for Christmas."
"Audio recording.  I took the audio recording of a school choir. The teacher gave me a sticker with the microphone. I had to get rid of the microphone. I started playing a song that was on the CD. I ended up listening to my tape."
"Princess.  Amy had a crush on a prince. Amy wanted to know what that prince was doing. She was sad, but she did her best. She thought for sure that it was going to be good. Amy decided to keep the conversation private for the time being."
"Kilt wearing dad.  Tim wanted to be a kilt champion. He went to the local fair and purchased a new kilt. His kilt looked amazing. Tim's dad asked him to teach him how to tie his kilt. Tim's dad was so proud of his new kilt."
"Diet.  I went to the doctor for my first time. I went to the doctor with my heart condition. After a while, I felt better. After a while, I realized I'd gained twenty pounds! I was in a much healthier state."
"Lost Shoe.  Beth decided to get her new shoe in the mail today. Beth was very nervous because it was very late. She checked the mail, but realized the shoes were missing. She looked in the box for the shoes and saw a new pair of shoes. Beth bought the shoes, thanked her neighbor, and went home."
"First date.  I had a date tonight. I met a guy that was really nice to me. He got along with me and introduced himself. We went to dinner for dinner. He told me his name was Jeff and he is the best guy ever."
"Heart.  Bob had been having a heart attack. Bob was concerned that he would not survive it. Bob tried many things to make it better. Finally, he had his heart tested. Bob was very glad he got a chance to live."
"Going Overboard.  Jim had been at a local restaurant for a long time. He asked the waiter for some ice cream. He was a bit nervous, because he would always get a big bite. The waiter gave him ice cream and Jim ordered his drink. Jim was very happy with the ice cream, he would now go overboard."
"Long time to dry.  Bob had been in an auto accident. Bob was very proud of himself. He kept going back to the car to help others. Bob even gave away his car keys. He was so proud when he was finished with his trip."
"New Wallpaper.  My wife bought a new wall paper. She loved it. It was very sturdy. She was glad she bought the wall paper. When she got home it was gone."
"Jan goes to the dentist.  Jan needs to have her teeth checked. She decides to go to the dentist. Jan has to pee on the way to the dentist. Jan is not happy about the decision. Jan has to go home to get her teeth checked."
"Tennis Coming of Age.  I've been playing tennis with my family. One night we decided to play against a rival team. We decided to play in a very competitive game. We won by over 20 points. My wife is now the referee for the team."
"Trumpet.  Harry had a long time of dreading the day he knew when he would get the mail. He had never really heard of the trumpet before. He didn't have any money for it, so he never heard it much. It sounded so good, he tried to put it in his pocket. When he heard it the next day, he was surprised. His grandfather was the first trumpet player that he had ever played."
"Squirrel.  A squirrel lived in my front yard. I was afraid to touch anything that came close. One day I had a scare of the squirrel. I took a towel and went to get rid of it. The squirrel was gone and now I had a nice smell."
"Richard Grows a Beard.  Richard notices that his beard has grown very long. He decides to shave it off. Richard begins to cry loudly. Richard feels happy about his beard growing into a beard. Richard goes to the doctor and has a long beard."
"Silver Coins.  Sally had recently lost her car. She had saved up enough to buy a used car. She took a few minutes to arrive at her house. While waiting in the driveway, she saw a silver coin. She took the coin and paid for it."
"Tea Time.  Tim was a bit of a tea drinker. He decided he needed a new flavor to get more fresh leaves. He went to a local shop and bought a whole pot. He started making his own tea and was very happy. Tim liked the new flavor and his new flavor."
"The Phone.  Jim was having problems with his phone. He got in trouble with the law. He was given a fine by the attorney general. It was enough money to move all his stuff. Jim decided to get a new phone."
"The Dog Park.  The kids were playing outside. The dog park had just started. It was a huge success. It brought in a lot of money. Soon, the dog park was up and running!"
"Tom's Diner.  Tom got in an accident with his girlfriend. He was pulled over. The officer said he did not have enough money to go to a restaurant. Tom's girlfriend got in trouble with the police. He was able to go to the restaurant instead."
"Felix Makes a Friend.  Felix went to the mall. He looked for a pair of shoes to buy. Felix found a pair that were identical. He bought them. Felix felt so much better about his purchase."
"Mylar Balloons.  Mary was excited to learn that her parents bought balloons. She opened up the front door. She set her balloon up on a shelf. She watched her balloon grow from the balloon. She couldn't believe it had such a large balloon."
"Normal.  The man wanted to eat at a buffet. The buffet was near the town center. The man asked a waitress if she wanted to eat. The waitress said she would not. The man went back home."
"Fred Eats Salad.  Fred wants to be healthy and look great. However, he has a fear of salad. Fred begins eating salads with regularity. He eventually loses some of his appetite. Fred eats a salad everyday for lunch."
"Riding Lessons.  It was the first day of summer in Texas. It was very hot and everyone was running outside. The whole school crowded around one another. I sat next to the kids and started to ride. I hitched a ride to the next class and got off my bike."
"The storm.  The storm was going strong. It swept in the town. I called 911. There was a huge storm. All my friends were injured."
"The Powder Room.  My sister was an avid ballerina. Her favorite thing to do was to pretend to be a ballerina. Sometimes she would pretend to be a ballet dancer. At first her brother and she loved the idea. After a few years she became really good at pretending to be a ballerina."
"Lost Keys.  It was the third day at the park, and the park was very crowded. All of a sudden, I got lost in the park. I was nowhere to be found, so I walked all the way. I ended up walking through the park for a long time. Afterwards, I found my keys in the trash."
"Condo Values.  It was very hard to find a place to live. Most places in my city didn't have good concierge service. One day a condo owner in Cambridge came into my door. He asked if there was a good place in my city. When I opened the door, he didn't know where to go or where to live."
"Sled.  Tina went out sledding at a nice lake. She saw an oarsled trail leading out of the lake. Tina decided she wanted to try it again. Tina went up to it but it was closed. Tina decided she couldn't sled back and decided not to go back."
"Engagement.  Amy went to dinner with her friend. Amy asked her if she wanted to come out for dinner. Amy said yes. Amy was disappointed that her friend did not want to go. Amy decided to go out with her friend."
"Shots.  Dan heard a noise in his kitchen. He saw a mouse in the kitchen. Dan grabbed the mouse and ran inside. Dan found a gun and shot the mouse. Dan was glad that the mouse wasn't there."
"Poisonous Gift.  When she got home from work, she opened her bag of cookies. Inside was a brand new iPad mini. It was a gift she had been looking for. When she opened it, it was poisoned. She had to go to the hospital."
"Carrots.  I hated carrots so much. I decided to make some. I went to the store and bought all the carrots. The store caught on fire. I decided to get a fresh batch."
"The Excuse.  Tina was at a birthday party. Her friends had brought her presents. She had never done it before. When she got her present her parents made her apologize. Her parents had to make her go to her room to apologize."
"The Monkey Emoji.  Susie had just gotten a new dog. She was excited to see her pet and beaming at the end of the day. Her dog was making sounds when he was not smiling. Susie was happy that she would be able to show her new pet. The dog was now smiling at her dog."
"The Meat.  Tom loved eating beef, but he didn't like pork. He tried many meats and got terrible results. One day he went out to get a hamburger and couldn't find any pork. Tom finally decided to try some new meat to satisfy his craving. Tom's appetite grew and eventually Tom got full."
"Bald.  I bought a new pair of black boots. They fit really tight. My new boots got so sore. I decided to try wearing them everyday for several months. Alas, they were uncomfortable."
"Hair Gel.  Tina bought a pair of stylish hair gel for school. It felt great in her hand and she was proud. When she tried to apply it to her face, it fell off. She was so mad she decided not to try it again. She thought about that for a moment and got back up."
"The Stolen Shirt.  Bob was out playing basketball. He went to see if anyone was looking at him. He tried to stop it but the ball got in his hand. He got in trouble. He apologized to the person who gave him the shirt."
"Coney Stew.  The two men wanted to cook a meal. They decided to roast a few dozen carrots. The carrots burned on the stove and made them very stewy. They put the carrots into the oven. They had fun making the meal."
"Food order.  Susie didn't like her food. She kept getting hungry every time she went to the store. Her mother went in and gave her one piece of bread. Susie ate it in the store and left. Susie then realized she loved the bread."
"A Ride Home.  My friends and I went to visit our grandparents. It was a great time because our grandparents had lots of food and drinks. We all ate lots of different foods. My grandparents left early and we sat at the table. When I came back the family left for home."
"Math Test.  I decided to take an exam at work today. The test was due by 10 AM. My boss and I were really nervous to take it. We ended up passing it and had a good grade. I hope I do well tomorrow."
"Drowsy.  Sam was driving at night. Suddenly, he saw a car speeding by. He stopped the car, then swerved and crashed into the truck. Sam was afraid he would get in trouble. Luckily, Sam managed to avoid the wreck and never saw that again."
"Holey skirt.  Abby wanted to buy a nice new skirt for the wedding. Abby went to the local store to pick out a nice skirt. Abby bought the skirt, hoping it would look nice. Abby didn't find any good styles. Abby had to go back home and buy another skirt."
"Lick My Walls.  Lucy was so sad to open a new fridge. She wanted to help her mom bake for her birthday. But she couldn't afford to. And she had to work extra overtime for it. But she got so good at it, she got an amazing birthday party."
"The Fishing Trip.  I went to the beach this summer. I bought some bait and tackle for my fishing rod. My son got stuck and threw away the bait. My rod was full of bait. I decided to take him to the pond instead of fishing."
"Snacks.  Amy hated sweets, and kept her snacks in the refrigerator. Amy decided to make some snacks for lunch at work. She decided to make some chocolate chips instead of cookies. Amy ate them all in one sitting, and it made her feel better. She was glad she was eating healthy snacks for lunch."
"The Lost Cellphone.  Eric was taking his cell phone from the phone bag. He lost it. Eric took it to the pawn shop. When he returned the phone was missing. Eric went home."
"Incommunicado.  The couple was in town for a vacation. They were visiting New Orleans. It was their first trip there. They took a bus there. They loved the trip."
"Paintball Challenge.  John loves playing paintball. John always plays a board game on Friday and Saturday. John asked his friends for tips on playing paintball. His friends played a ton of paintball. John won a paintingball tournament."
"Beach Day.  The kids were all excited to have a day at the beach. They all wore different outfits to the beach. All of the kids had fun swimming. They decided to splurge on a different outfit. They all played volleyball for hours."
"Pick Me Up.  Lucy's parents let her get her favorite shoes for Christmas. Lucy found them in the living room, and put them in her bag. She went to the store to get them, but she was late. Lucy was annoyed. The next day Lucy's shoes arrived."
"Video.  Sam loved his video game. He had one that was very expensive and slow. He started making his own. He used the cheap ones. Sam didn't care anymore."
"Related After All.  Jim was at a bar. And his friend asked Jim if he could go with him. But Jim was very interested in the subject of alcohol. So Jim went with his friend. And Jim was happy about being a drinking buddy!"
"Bad date.  Yesterday I was in my date. I was in the mood for something romantic. But when we got there, we saw so many women. We looked for something we liked. I decided I had to go on a date."
"Bird Attack.  Lucy was looking for a bird to see her house. The house was far away. She looked for a few hours and found a golden brown one. The bird seemed friendly. Lucy thought the bird might be her mother."
"The Slide.  I wanted to go on a slide. I went to the amusement park with my friend. We went up the mountain. I did the slides at the top. We went back down."
"The dog.  My son brought his dog to the store. The cashier showed him what my son needed. My son said he didn't need a dog because he doesn't want to get fed. He asked the cashier for a dog. I was very upset and didn't get a dog."
"The Estimate.  Kim's husband went out for the weekend. Kim's husband was coming home early to work. Kim's husband found out there was a long distance issue. Kim got the estimate wrong. Her husband was more concerned about her than her husband."
"Mitch's Accident.  Mitch's car broke down on his way to work. Mitch did not have any insurance to cover the damage. Mitch was upset. Mitch asked his friends if they could help him cover the damage. Mitch's friends helped him with the repairs."
"Strict Coach.  One day, our football team was having a meeting. Our coach was a very strict Coach. He made us do extremely dirty things. He never let us sit on the sidelines. We all complained about being dirty."
"Pet Snake.  It was a nice day at the zoo. A pet snake came to the monkey enclosure. I had always dreamed of the snake. I looked through my cage and saw two little snakes. I got a great deal on the snakes and had a wonderful day at the zoo."
"Picking up Trash.  The kids were at a garage sale. They wanted to pick up trash. There were people all around. They started walking around. They had a lot of fun."
"Bad Tip.  Yesterday, my coworker Joe decided to go out shopping. He had a huge budget and had to go shopping alone. When he got to the mall, he walked into a department store. He ended up spending 10 dollars and was really upset. He decided to make himself a nice sandwich instead."
"Taking a Chance.  I bought a new truck today. I drove it up and down the road. All of a sudden I saw a guy in the back. He was smoking a cigarette. I was sad and started crying."
"Camp.  Anna was bored. She wanted to go to a camp. She packed her bags and packed her things. When she got to camp she was happy. She had a great time!"
"Puppy.  I am starting my new life as a mother. I have a very cute puppy and he likes me. The puppy is cute and it loves me. I took him to the zoo because he is my new best friend. I hope he will have a lot of fun."
"Bathing Suit Failure.  Sam liked to bathe in his bathing suit. When he took his dog for a walk, the dog bit him. Sam decided to put it in the bathtub and get him out. Sam then sprayed the dog with a water hose. The dog fell into the tub."
"Fire.  Joe was watching tv in his apartment. He noticed smoke coming from the basement. He called his wife to ask if he could smoke. The next day the fire department got involved. Joe's wife smoked again and he had to take her to the hospital."
"The lockdown scare.  Yesterday I was watching a commercial. Suddenly a man stood up outside and yelled a scary word. He then started to walk down the hall. I called the security guard. He escorted us out of the building."
"Sister, Sister!.  Anna was so excited for the new season of reality tv! She was going to be in the kitchen cooking some breakfast food! She got on the set and brought the food to the table to watch. All of the guests made small faces as Anna prepared for the show. Anna ended up loving the show!"
"Missed Trash.  Kelly was cleaning her apartment. When she went to pick up her trash, she noticed something. Kelly couldn't find any trash in the house. Kelly had forgotten to put her trash in her bag. Kelly decided to give up on the matter and just keep throwing it away."
"Broken Toe.  My friends were driving up to our house. They were running a low speed. One of my friends hit a tree. My friend caught the loose shoe. She got into an accident."
"On the roof.  Sam was having a picnic. He was on his picnic table. Suddenly he heard a noise in the back. He realized it was a rattling noise. He tried calling his wife but it was too late."
"Grand Canyon.  One day my family took a trip to Grand Canyon. We went to see the old amusement park, then went to visit the nearby historic attractions. We rode a lot of different rides, and even got to see the famous Grand Canyon. My kids were so excited, but there was only one problem. The ride ended up being very boring!"
"Jan's Jilted Jawing.  Jan had jilted badly in school. She decided to take some medicine to combat her cramps. Jan began to feel better and got on her feet. Jan felt great. Jan went home and tried to jilch school again."
"Disappointment.  Amy was in the middle of making a shopping list. She hadn't had any money in days and decided to do it. But when she went to her desk she found that her wallet had gone missing! Amy was so upset and embarrassed. She looked into the wallet to see she was broke and had to replace it."
"Diary.  Lucy had to start a new work. She was working on a wedding cake. The date was coming up. Lucy was really excited to get started. Her husband was very impressed."
"The Jury.  The defendant in the murder case decided not to testify. He told the jury his guilt. He told the judge he will not testify. The judge said he would only believe if he lied. The defendant left the courtroom with a lawyer."
"Severe Storm.  Tom went to his local baseball game one night. He was afraid of heights. However the weather was nice. Tom was able to safely ride in the stadium. Tom was happy that he went to his local game."
"Bad Treatment.  My mother had a surgery on her right knee this week. Her surgeon said she would be fine. So she was told the surgeon gave her some medication. She was not pleased about this, even though it was for a very specific reason. She learned that her surgery did not get her her foot straightened properly."
"Friends.  Gina was in class when she saw a friend. The friend told Gina he knew the girl and wanted her to go shopping. Gina started yelling at the friend, but his friend came and helped Gina. Gina ended up going shopping."
"Jump Rope Accident.  Bob was an avid jump rope surfer. Bob was in a big competition. He was looking forward to his big jump rope competition. Unfortunately, Bob went off the rope. Bob landed in the middle of the contest."
"Fight Sleep.  Tom was at work at a restaurant. A customer dropped some beers on him. Tom noticed that he had fallen asleep. Tom quickly rushed to get up from the table. He had been drinking beer all day."
"perfect attendance.  There was a big school concert coming up soon. Everyone went to the music halls and all the seats were empty. My son came to see the concert with me. We saw it live and I thought he saw it. But when he came back he had a bandage on his head."
"The hide and seek winner.  The other day I walked into a store with my friends. I had always wanted to buy the best game I could get for my nephew. I picked up the game and placed it in my pocket. I noticed that I didn't have enough money to buy the game. I told my nephew to keep it, because it was his favorite game."
